ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,DI,elev,spsiteyear,doy_adult,gdd_adult
165,Melanoplus bivittatus,0,0,6,11,14,127,158,2010,CHA,1.341772152,1752,CHA2010Melanoplus bivittatus,219,748.1777487
165,Melanoplus confusus,0,5,5,6,0,0,16,2010,CHA,3.9375,1752,CHA2010Melanoplus confusus,201,519.2841904
165,Melanoplus dawsoni,0,0,0,0,1,4,5,2010,CHA,1.2,1752,CHA2010Melanoplus dawsoni,215,719.5941731
169,Aeropedellus clavatus,3,4,7,2,0,0,16,2010,CHA,4.5,1752,CHA2010Aeropedellus clavatus,180,339.6256826
169,Hesperotettix viridis,0,0,0,5,5,2,12,2010,CHA,2.25,1752,CHA2010Hesperotettix viridis,215,689.5941731
169,Melanoplus bivittatus,0,1,16,19,80,257,373,2010,CHA,1.455764075,1752,CHA2010Melanoplus bivittatus,219,748.1777487
169,Melanoplus dawsoni,0,0,0,0,3,7,10,2010,CHA,1.3,1752,CHA2010Melanoplus dawsoni,215,719.5941731
176,Aeropedellus clavatus,8,2,2,0,0,0,12,2010,CHA,5.5,1752,CHA2010Aeropedellus clavatus,180,339.6256826
176,Hesperotettix viridis,0,0,3,5,1,0,9,2010,CHA,3.222222222,1752,CHA2010Hesperotettix viridis,215,689.5941731
176,Melanoplus bivittatus,0,0,31,63,176,127,397,2010,CHA,1.994962217,1752,CHA2010Melanoplus bivittatus,219,748.1777487
176,Melanoplus dawsoni,0,0,0,4,9,3,16,2010,CHA,2.0625,1752,CHA2010Melanoplus dawsoni,215,719.5941731
182,Aeropedellus clavatus,9,0,1,0,0,0,10,2010,CHA,5.8,1752,CHA2010Aeropedellus clavatus,180,339.6256826
182,Hesperotettix viridis,0,0,3,3,0,0,6,2010,CHA,3.5,1752,CHA2010Hesperotettix viridis,215,689.5941731
182,Melanoplus bivittatus,0,7,31,131,65,23,257,2010,CHA,2.743190661,1752,CHA2010Melanoplus bivittatus,219,748.1777487
182,Melanoplus confusus,1,1,0,3,0,0,5,2010,CHA,4,1752,CHA2010Melanoplus confusus,201,519.2841904
182,Melanoplus dawsoni,0,0,1,13,5,2,21,2010,CHA,2.619047619,1752,CHA2010Melanoplus dawsoni,215,719.5941731
187,Aeropedellus clavatus,10,0,0,0,0,0,10,2010,CHA,6,1752,CHA2010Aeropedellus clavatus,180,339.6256826
187,Hesperotettix viridis,0,1,6,4,1,0,12,2010,CHA,3.583333333,1752,CHA2010Hesperotettix viridis,215,689.5941731
187,Melanoplus bivittatus,0,19,90,118,83,15,325,2010,CHA,3.046153846,1752,CHA2010Melanoplus bivittatus,219,748.1777487
187,Melanoplus confusus,3,3,2,2,0,0,10,2010,CHA,4.7,1752,CHA2010Melanoplus confusus,201,519.2841904
187,Melanoplus dawsoni,0,0,13,5,6,3,27,2010,CHA,3.037037037,1752,CHA2010Melanoplus dawsoni,215,719.5941731
195,Aeropedellus clavatus,11,0,0,0,0,0,11,2010,CHA,6,1752,CHA2010Aeropedellus clavatus,180,339.6256826
195,Hesperotettix viridis,2,5,2,0,0,0,9,2010,CHA,5,1752,CHA2010Hesperotettix viridis,215,689.5941731
195,Melanoplus bivittatus,2,36,128,170,42,8,386,2010,CHA,3.383419689,1752,CHA2010Melanoplus bivittatus,219,748.1777487
195,Melanoplus confusus,5,3,2,0,0,0,10,2010,CHA,5.3,1752,CHA2010Melanoplus confusus,201,519.2841904
195,Melanoplus dawsoni,0,0,4,5,1,0,10,2010,CHA,3.3,1752,CHA2010Melanoplus dawsoni,215,719.5941731
195,Melanoplus femurrubrum,0,0,0,0,2,7,9,2010,CHA,1.222222222,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
201,Aeropedellus clavatus,12,0,0,0,0,0,12,2010,CHA,6,1752,CHA2010Aeropedellus clavatus,180,339.6256826
201,Hesperotettix viridis,5,7,3,1,0,0,16,2010,CHA,5,1752,CHA2010Hesperotettix viridis,215,689.5941731
201,Melanoplus bivittatus,5,66,102,80,11,2,266,2010,CHA,3.879699248,1752,CHA2010Melanoplus bivittatus,219,748.1777487
201,Melanoplus confusus,7,0,0,0,0,0,7,2010,CHA,6,1752,CHA2010Melanoplus confusus,201,519.2841904
201,Melanoplus dawsoni,0,1,5,2,0,0,8,2010,CHA,3.875,1752,CHA2010Melanoplus dawsoni,215,719.5941731
201,Melanoplus femurrubrum,0,0,1,5,7,1,14,2010,CHA,2.428571429,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
201,Melanoplus sanguinipes,0,3,3,0,1,0,7,2010,CHA,4.142857143,1752,CHA2010Melanoplus sanguinipes,216,711.3500988
209,Aeropedellus clavatus,7,0,0,0,0,0,7,2010,CHA,6,1752,CHA2010Aeropedellus clavatus,180,339.6256826
209,Hesperotettix viridis,7,6,3,0,0,0,16,2010,CHA,5.25,1752,CHA2010Hesperotettix viridis,215,689.5941731
209,Melanoplus bivittatus,7,61,37,30,3,0,138,2010,CHA,4.282608696,1752,CHA2010Melanoplus bivittatus,219,748.1777487
209,Melanoplus confusus,5,0,0,0,0,0,5,2010,CHA,6,1752,CHA2010Melanoplus confusus,201,519.2841904
209,Melanoplus dawsoni,4,5,3,0,0,0,12,2010,CHA,5.083333333,1752,CHA2010Melanoplus dawsoni,215,719.5941731
209,Melanoplus femurrubrum,0,1,3,3,2,0,9,2010,CHA,3.333333333,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
209,Melanoplus sanguinipes,3,7,4,2,2,0,18,2010,CHA,4.388888889,1752,CHA2010Melanoplus sanguinipes,216,711.3500988
217,Hesperotettix viridis,5,0,0,0,0,0,5,2010,CHA,6,1752,CHA2010Hesperotettix viridis,215,689.5941731
217,Melanoplus bivittatus,114,36,13,11,0,0,174,2010,CHA,5.454022989,1752,CHA2010Melanoplus bivittatus,219,748.1777487
217,Melanoplus confusus,3,0,0,0,0,0,3,2010,CHA,6,1752,CHA2010Melanoplus confusus,201,519.2841904
217,Melanoplus dawsoni,3,2,0,0,0,0,5,2010,CHA,5.6,1752,CHA2010Melanoplus dawsoni,215,719.5941731
217,Melanoplus femurrubrum,0,0,5,8,1,0,14,2010,CHA,3.285714286,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
217,Melanoplus sanguinipes,63,0,0,0,0,0,63,2010,CHA,6,1752,CHA2010Melanoplus sanguinipes,216,711.3500988
225,Melanoplus bivittatus,108,12,2,1,0,0,123,2010,CHA,5.845528455,1752,CHA2010Melanoplus bivittatus,219,748.1777487
225,Melanoplus femurrubrum,0,0,2,5,1,0,8,2010,CHA,3.125,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
225,Melanoplus sanguinipes,23,0,0,0,0,0,23,2010,CHA,6,1752,CHA2010Melanoplus sanguinipes,216,711.3500988
236,Melanoplus bivittatus,100,7,0,0,0,0,107,2010,CHA,5.934579439,1752,CHA2010Melanoplus bivittatus,219,748.1777487
236,Melanoplus femurrubrum,0,5,3,5,0,0,13,2010,CHA,4,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
236,Melanoplus sanguinipes,36,1,0,0,0,0,37,2010,CHA,5.972972973,1752,CHA2010Melanoplus sanguinipes,216,711.3500988
240,Melanoplus bivittatus,71,0,0,0,0,0,71,2010,CHA,6,1752,CHA2010Melanoplus bivittatus,219,748.1777487
240,Melanoplus femurrubrum,5,4,2,0,0,0,11,2010,CHA,5.272727273,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
240,Melanoplus sanguinipes,31,0,0,0,0,0,31,2010,CHA,6,1752,CHA2010Melanoplus sanguinipes,216,711.3500988
247,Melanoplus bivittatus,52,0,0,0,0,0,52,2010,CHA,6,1752,CHA2010Melanoplus bivittatus,219,748.1777487
247,Melanoplus femurrubrum,3,0,0,0,0,0,3,2010,CHA,6,1752,CHA2010Melanoplus femurrubrum,245,1010.01621
247,Melanoplus sanguinipes,29,0,0,0,0,0,29,2010,CHA,6,1752,CHA2010Melanoplus sanguinipes,216,711.3500988
126,Aeropedellus clavatus,0,0,1,1,4,5,11,2011,CHA,1.818181818,1752,CHA2011Aeropedellus clavatus,176,338.7681831
126,Melanoplus bivittatus,0,0,0,0,2,12,14,2011,CHA,1.142857143,1752,CHA2011Melanoplus bivittatus,216,778.7681831
133,Aeropedellus clavatus,0,0,1,5,3,2,11,2011,CHA,2.454545455,1752,CHA2011Aeropedellus clavatus,176,338.7681831
133,Melanoplus bivittatus,0,0,0,0,0,5,5,2011,CHA,1,1752,CHA2011Melanoplus bivittatus,216,778.7681831
133,Melanoplus confusus,0,0,0,0,12,28,40,2011,CHA,1.3,1752,CHA2011Melanoplus confusus,NA,NA
140,Aeropedellus clavatus,0,2,4,0,0,0,6,2011,CHA,4.333333333,1752,CHA2011Aeropedellus clavatus,176,338.7681831
140,Melanoplus bivittatus,0,0,0,1,15,20,36,2011,CHA,1.472222222,1752,CHA2011Melanoplus bivittatus,216,778.7681831
140,Melanoplus confusus,0,0,0,0,3,8,11,2011,CHA,1.272727273,1752,CHA2011Melanoplus confusus,NA,NA
148,Melanoplus bivittatus,0,0,0,5,58,31,94,2011,CHA,1.723404255,1752,CHA2011Melanoplus bivittatus,216,778.7681831
148,Melanoplus confusus,0,0,0,3,3,8,14,2011,CHA,1.642857143,1752,CHA2011Melanoplus confusus,NA,NA
158,Hesperotettix viridis,0,0,0,0,2,4,6,2011,CHA,1.333333333,1752,CHA2011Hesperotettix viridis,198,510.0106253
158,Melanoplus bivittatus,0,0,0,14,26,57,97,2011,CHA,1.556701031,1752,CHA2011Melanoplus bivittatus,216,778.7681831
158,Melanoplus dawsoni,0,0,0,0,0,3,3,2011,CHA,1,1752,CHA2011Melanoplus dawsoni,208,660.0106253
158,Melanoplus sanguinipes,0,0,0,6,5,6,17,2011,CHA,2,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
169,Aeropedellus clavatus,2,1,2,0,0,0,5,2011,CHA,5,1752,CHA2011Aeropedellus clavatus,176,338.7681831
169,Hesperotettix viridis,0,0,0,5,4,1,10,2011,CHA,2.4,1752,CHA2011Hesperotettix viridis,198,510.0106253
169,Melanoplus bivittatus,0,0,7,78,118,65,268,2011,CHA,2.100746269,1752,CHA2011Melanoplus bivittatus,216,778.7681831
169,Melanoplus dawsoni,0,0,0,1,4,9,14,2011,CHA,1.428571429,1752,CHA2011Melanoplus dawsoni,208,660.0106253
169,Melanoplus sanguinipes,0,0,3,5,4,3,15,2011,CHA,2.533333333,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
176,Aeropedellus clavatus,8,0,0,0,0,0,8,2011,CHA,6,1752,CHA2011Aeropedellus clavatus,176,338.7681831
176,Hesperotettix viridis,0,0,1,3,1,0,5,2011,CHA,3,1752,CHA2011Hesperotettix viridis,198,510.0106253
176,Melanoplus bivittatus,0,8,25,70,109,73,285,2011,CHA,2.249122807,1752,CHA2011Melanoplus bivittatus,216,778.7681831
176,Melanoplus confusus,0,4,5,1,0,0,10,2011,CHA,4.3,1752,CHA2011Melanoplus confusus,NA,NA
176,Melanoplus dawsoni,0,0,1,2,2,6,11,2011,CHA,1.818181818,1752,CHA2011Melanoplus dawsoni,208,660.0106253
176,Melanoplus sanguinipes,0,0,0,4,1,1,6,2011,CHA,2.5,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
183,Aeropedellus clavatus,16,0,0,0,0,0,16,2011,CHA,6,1752,CHA2011Aeropedellus clavatus,176,338.7681831
183,Hesperotettix viridis,0,5,2,0,0,0,7,2011,CHA,4.714285714,1752,CHA2011Hesperotettix viridis,198,510.0106253
183,Melanoplus bivittatus,3,20,64,160,61,44,352,2011,CHA,2.897727273,1752,CHA2011Melanoplus bivittatus,216,778.7681831
183,Melanoplus dawsoni,0,5,4,3,2,0,14,2011,CHA,3.857142857,1752,CHA2011Melanoplus dawsoni,208,660.0106253
183,Melanoplus femurrubrum,0,0,0,0,0,3,3,2011,CHA,1,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
183,Melanoplus sanguinipes,2,6,4,7,0,0,19,2011,CHA,4.157894737,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
190,Aeropedellus clavatus,11,0,0,0,0,0,11,2011,CHA,6,1752,CHA2011Aeropedellus clavatus,176,338.7681831
190,Hesperotettix viridis,2,5,1,0,0,0,8,2011,CHA,5.125,1752,CHA2011Hesperotettix viridis,198,510.0106253
190,Melanoplus bivittatus,12,18,75,60,12,10,187,2011,CHA,3.614973262,1752,CHA2011Melanoplus bivittatus,216,778.7681831
190,Melanoplus dawsoni,2,8,1,0,0,0,11,2011,CHA,5.090909091,1752,CHA2011Melanoplus dawsoni,208,660.0106253
190,Melanoplus femurrubrum,0,0,0,0,2,1,3,2011,CHA,1.666666667,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
190,Melanoplus sanguinipes,9,3,2,2,0,0,16,2011,CHA,5.1875,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
197,Aeropedellus clavatus,9,0,0,0,0,0,9,2011,CHA,6,1752,CHA2011Aeropedellus clavatus,176,338.7681831
197,Hesperotettix viridis,3,0,0,0,0,0,3,2011,CHA,6,1752,CHA2011Hesperotettix viridis,198,510.0106253
197,Melanoplus bivittatus,29,66,123,140,11,2,371,2011,CHA,3.881401617,1752,CHA2011Melanoplus bivittatus,216,778.7681831
197,Melanoplus dawsoni,2,5,2,0,0,0,9,2011,CHA,5,1752,CHA2011Melanoplus dawsoni,208,660.0106253
197,Melanoplus femurrubrum,0,0,0,0,3,0,3,2011,CHA,2,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
197,Melanoplus sanguinipes,14,7,4,1,0,0,26,2011,CHA,5.307692308,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
203,Hesperotettix viridis,9,2,0,0,0,0,11,2011,CHA,5.818181818,1752,CHA2011Hesperotettix viridis,198,510.0106253
203,Melanoplus bivittatus,28,45,60,60,9,0,202,2011,CHA,4.113861386,1752,CHA2011Melanoplus bivittatus,216,778.7681831
203,Melanoplus dawsoni,2,2,1,1,0,0,6,2011,CHA,4.833333333,1752,CHA2011Melanoplus dawsoni,208,660.0106253
203,Melanoplus femurrubrum,0,0,0,0,2,3,5,2011,CHA,1.4,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
203,Melanoplus sanguinipes,36,1,0,0,0,0,37,2011,CHA,5.972972973,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
209,Aeropedellus clavatus,4,0,0,0,0,0,4,2011,CHA,6,1752,CHA2011Aeropedellus clavatus,176,338.7681831
209,Hesperotettix viridis,3,0,0,0,0,0,3,2011,CHA,6,1752,CHA2011Hesperotettix viridis,198,510.0106253
209,Melanoplus bivittatus,62,29,20,8,0,1,120,2011,CHA,5.183333333,1752,CHA2011Melanoplus bivittatus,216,778.7681831
209,Melanoplus dawsoni,5,0,0,0,0,0,5,2011,CHA,6,1752,CHA2011Melanoplus dawsoni,208,660.0106253
209,Melanoplus femurrubrum,0,0,1,6,0,0,7,2011,CHA,3.142857143,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
209,Melanoplus sanguinipes,69,0,0,0,0,0,69,2011,CHA,6,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
216,Melanoplus bivittatus,97,25,7,0,0,0,129,2011,CHA,5.697674419,1752,CHA2011Melanoplus bivittatus,216,778.7681831
216,Melanoplus femurrubrum,0,0,3,2,0,0,5,2011,CHA,3.6,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
216,Melanoplus sanguinipes,65,0,0,0,0,0,65,2011,CHA,6,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
223,Melanoplus bivittatus,80,16,0,0,0,0,96,2011,CHA,5.833333333,1752,CHA2011Melanoplus bivittatus,216,778.7681831
223,Melanoplus femurrubrum,0,0,1,2,0,0,3,2011,CHA,3.333333333,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
223,Melanoplus sanguinipes,27,1,0,0,0,0,28,2011,CHA,5.964285714,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
230,Melanoplus bivittatus,40,4,0,0,0,0,44,2011,CHA,5.909090909,1752,CHA2011Melanoplus bivittatus,216,778.7681831
230,Melanoplus femurrubrum,0,0,3,4,0,0,7,2011,CHA,3.428571429,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
230,Melanoplus sanguinipes,32,0,0,0,0,0,32,2011,CHA,6,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
239,Melanoplus bivittatus,20,0,0,0,0,0,20,2011,CHA,6,1752,CHA2011Melanoplus bivittatus,216,778.7681831
239,Melanoplus femurrubrum,2,1,1,3,0,0,7,2011,CHA,4.285714286,1752,CHA2011Melanoplus femurrubrum,183,398.4749077
239,Melanoplus sanguinipes,12,0,0,0,0,0,12,2011,CHA,6,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
246,Melanoplus bivittatus,9,0,0,0,0,0,9,2011,CHA,6,1752,CHA2011Melanoplus bivittatus,216,778.7681831
249,Melanoplus sanguinipes,3,0,0,0,0,0,3,2011,CHA,6,1752,CHA2011Melanoplus sanguinipes,198,550.0106253
125,Aeropedellus clavatus,0,2,3,1,1,0,7,2012,CHA,3.857142857,1752,CHA2012Aeropedellus clavatus,140,253.9451655
125,Melanoplus bivittatus,0,0,0,0,7,28,35,2012,CHA,1.2,1752,CHA2012Melanoplus bivittatus,210,943.9451655
132,Aeropedellus clavatus,4,2,4,1,0,0,11,2012,CHA,4.818181818,1752,CHA2012Aeropedellus clavatus,140,253.9451655
132,Melanoplus bivittatus,0,0,1,26,46,36,109,2012,CHA,1.926605505,1752,CHA2012Melanoplus bivittatus,210,943.9451655
138,Aeropedellus clavatus,11,4,1,0,0,0,16,2012,CHA,5.625,1752,CHA2012Aeropedellus clavatus,140,253.9451655
138,Hesperotettix viridis,0,0,0,0,2,3,5,2012,CHA,1.4,1752,CHA2012Hesperotettix viridis,168,433.0275899
138,Melanoplus bivittatus,0,0,5,14,22,11,52,2012,CHA,2.25,1752,CHA2012Melanoplus bivittatus,210,943.9451655
146,Aeropedellus clavatus,13,1,3,0,0,0,17,2012,CHA,5.588235294,1752,CHA2012Aeropedellus clavatus,140,253.9451655
146,Hesperotettix viridis,0,0,0,5,3,1,9,2012,CHA,2.444444444,1752,CHA2012Hesperotettix viridis,168,433.0275899
146,Melanoplus bivittatus,0,2,16,35,35,25,113,2012,CHA,2.424778761,1752,CHA2012Melanoplus bivittatus,210,943.9451655
146,Melanoplus dawsoni,0,0,0,0,0,3,3,2012,CHA,1,1752,CHA2012Melanoplus dawsoni,NA,NA
152,Aeropedellus clavatus,15,2,0,0,0,0,17,2012,CHA,5.882352941,1752,CHA2012Aeropedellus clavatus,140,253.9451655
152,Hesperotettix viridis,0,0,3,4,1,0,8,2012,CHA,3.25,1752,CHA2012Hesperotettix viridis,168,433.0275899
152,Melanoplus bivittatus,0,5,16,50,25,22,118,2012,CHA,2.63559322,1752,CHA2012Melanoplus bivittatus,210,943.9451655
152,Melanoplus dawsoni,0,0,0,2,4,1,7,2012,CHA,2.142857143,1752,CHA2012Melanoplus dawsoni,NA,NA
152,Melanoplus sanguinipes,0,0,0,0,0,3,3,2012,CHA,1,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
160,Aeropedellus clavatus,10,1,0,0,0,0,11,2012,CHA,5.909090909,1752,CHA2012Aeropedellus clavatus,140,253.9451655
160,Hesperotettix viridis,1,5,0,1,0,0,7,2012,CHA,4.857142857,1752,CHA2012Hesperotettix viridis,168,433.0275899
160,Melanoplus bivittatus,4,13,20,38,9,6,90,2012,CHA,3.411111111,1752,CHA2012Melanoplus bivittatus,210,943.9451655
169,Aeropedellus clavatus,6,0,0,0,0,0,6,2012,CHA,6,1752,CHA2012Aeropedellus clavatus,140,253.9451655
169,Hesperotettix viridis,2,1,0,0,0,0,3,2012,CHA,5.666666667,1752,CHA2012Hesperotettix viridis,168,433.0275899
169,Melanoplus bivittatus,13,15,14,29,7,0,78,2012,CHA,3.974358974,1752,CHA2012Melanoplus bivittatus,210,943.9451655
169,Melanoplus sanguinipes,3,2,0,0,0,0,5,2012,CHA,5.6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
174,Hesperotettix viridis,1,3,0,0,0,0,4,2012,CHA,5.25,1752,CHA2012Hesperotettix viridis,168,433.0275899
174,Melanoplus bivittatus,3,8,6,5,0,1,23,2012,CHA,4.260869565,1752,CHA2012Melanoplus bivittatus,210,943.9451655
174,Melanoplus sanguinipes,6,1,0,0,0,0,7,2012,CHA,5.857142857,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
178,Melanoplus bivittatus,6,8,4,2,0,0,20,2012,CHA,4.9,1752,CHA2012Melanoplus bivittatus,210,943.9451655
178,Melanoplus sanguinipes,6,1,0,0,0,0,7,2012,CHA,5.857142857,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
185,Melanoplus sanguinipes,5,0,0,0,0,0,5,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
185,Aeropedellus clavatus,3,0,0,0,0,0,3,2012,CHA,6,1752,CHA2012Aeropedellus clavatus,140,253.9451655
185,Melanoplus bivittatus,9,4,3,4,0,0,20,2012,CHA,4.9,1752,CHA2012Melanoplus bivittatus,210,943.9451655
191,Melanoplus bivittatus,13,7,3,4,0,0,27,2012,CHA,5.074074074,1752,CHA2012Melanoplus bivittatus,210,943.9451655
191,Melanoplus femurrubrum,0,0,0,0,1,2,3,2012,CHA,1.333333333,1752,CHA2012Melanoplus femurrubrum,NA,NA
191,Melanoplus sanguinipes,7,0,0,0,0,0,7,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
198,Melanoplus bivittatus,7,6,2,1,0,0,16,2012,CHA,5.1875,1752,CHA2012Melanoplus bivittatus,210,943.9451655
198,Melanoplus femurrubrum,0,0,0,1,2,2,5,2012,CHA,1.8,1752,CHA2012Melanoplus femurrubrum,NA,NA
198,Melanoplus sanguinipes,11,0,0,0,0,0,11,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
205,Melanoplus bivittatus,9,1,0,2,0,0,12,2012,CHA,5.416666667,1752,CHA2012Melanoplus bivittatus,210,943.9451655
205,Melanoplus sanguinipes,12,1,1,0,0,0,14,2012,CHA,5.785714286,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
213,Melanoplus bivittatus,11,2,0,0,0,0,13,2012,CHA,5.846153846,1752,CHA2012Melanoplus bivittatus,210,943.9451655
213,Melanoplus sanguinipes,17,0,0,0,0,0,17,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
218,Melanoplus bivittatus,5,2,0,0,0,0,7,2012,CHA,5.714285714,1752,CHA2012Melanoplus bivittatus,210,943.9451655
218,Melanoplus sanguinipes,7,0,0,0,0,0,7,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
224,Melanoplus sanguinipes,5,0,0,0,0,0,5,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
233,Melanoplus sanguinipes,6,0,0,0,0,0,6,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
242,Melanoplus sanguinipes,4,0,0,0,0,0,4,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
259,Melanoplus sanguinipes,3,0,0,0,0,0,3,2012,CHA,6,1752,CHA2012Melanoplus sanguinipes,172,460.2764846
194,Arphia conspersa,0,0,0,0,2,1,3,2006,B1,1.666666667,2591,B12006Arphia conspersa,194,304.8858804
201,Arphia conspersa,0,0,0,0,2,1,3,2006,B1,1.666666667,2591,B12006Arphia conspersa,194,304.8858804
208,Arphia conspersa,0,0,0,0,9,1,10,2006,B1,1.9,2591,B12006Arphia conspersa,194,304.8858804
216,Arphia conspersa,0,0,0,0,2,28,30,2006,B1,1.066666667,2591,B12006Arphia conspersa,194,304.8858804
223,Arphia conspersa,0,0,0,0,19,62,81,2006,B1,1.234567901,2591,B12006Arphia conspersa,194,304.8858804
230,Arphia conspersa,0,0,0,0,43,41,84,2006,B1,1.511904762,2591,B12006Arphia conspersa,194,304.8858804
237,Arphia conspersa,0,0,0,1,14,10,25,2006,B1,1.64,2591,B12006Arphia conspersa,194,304.8858804
249,Arphia conspersa,0,0,2,8,7,2,19,2006,B1,2.526315789,2591,B12006Arphia conspersa,194,304.8858804
216,Eritettix simplex,0,0,0,0,0,28,28,2006,B1,1,2591,B12006Eritettix simplex,216,472.9145683
223,Eritettix simplex,0,0,0,0,1,57,58,2006,B1,1.017241379,2591,B12006Eritettix simplex,216,472.9145683
230,Eritettix simplex,0,0,0,0,2,21,23,2006,B1,1.086956522,2591,B12006Eritettix simplex,216,472.9145683
237,Eritettix simplex,0,0,0,0,13,20,33,2006,B1,1.393939394,2591,B12006Eritettix simplex,216,472.9145683
249,Eritettix simplex,0,0,0,3,33,20,56,2006,B1,1.696428571,2591,B12006Eritettix simplex,216,472.9145683
230,Xanthipus corallipes,0,0,0,3,3,0,6,2006,B1,2.5,2591,B12006Xanthipus corallipes,NA,NA
237,Xanthipus corallipes,0,0,1,7,44,5,57,2006,B1,2.070175439,2591,B12006Xanthipus corallipes,NA,NA
249,Xanthipus corallipes,0,0,0,14,83,1,98,2006,B1,2.132653061,2591,B12006Xanthipus corallipes,NA,NA
131,Arphia conspersa,19,3,0,0,0,0,22,2007,B1,5.863636364,2591,B12007Arphia conspersa,131,27.77556645
236,Arphia conspersa,0,0,0,0,2,3,5,2007,B1,1.4,2591,B12007Arphia conspersa,131,27.77556645
248,Arphia conspersa,0,5,0,0,0,0,5,2007,B1,5,2591,B12007Arphia conspersa,131,27.77556645
274,Arphia conspersa,0,0,0,3,10,2,15,2007,B1,2.066666667,2591,B12007Arphia conspersa,131,27.77556645
131,Eritettix simplex,13,4,5,0,0,0,22,2007,B1,5.363636364,2591,B12007Eritettix simplex,136,27.77556645
135,Eritettix simplex,17,4,1,0,0,0,22,2007,B1,5.727272727,2591,B12007Eritettix simplex,136,27.77556645
144,Eritettix simplex,26,4,0,0,0,0,30,2007,B1,5.866666667,2591,B12007Eritettix simplex,136,27.77556645
150,Eritettix simplex,16,1,0,0,0,0,17,2007,B1,5.941176471,2591,B12007Eritettix simplex,136,27.77556645
248,Eritettix simplex,0,11,0,0,0,0,11,2007,B1,5,2591,B12007Eritettix simplex,136,27.77556645
274,Eritettix simplex,0,0,1,7,6,3,17,2007,B1,2.352941176,2591,B12007Eritettix simplex,136,27.77556645
131,Xanthipus corallipes,22,2,0,0,0,0,24,2007,B1,5.916666667,2591,B12007Xanthipus corallipes,131,27.77556645
144,Xanthipus corallipes,17,3,0,0,0,0,20,2007,B1,5.85,2591,B12007Xanthipus corallipes,131,27.77556645
155,Xanthipus corallipes,9,1,0,0,0,0,10,2007,B1,5.9,2591,B12007Xanthipus corallipes,131,27.77556645
236,Xanthipus corallipes,0,0,0,0,1,4,5,2007,B1,1.2,2591,B12007Xanthipus corallipes,131,27.77556645
248,Xanthipus corallipes,0,16,0,0,0,0,16,2007,B1,5,2591,B12007Xanthipus corallipes,131,27.77556645
274,Xanthipus corallipes,0,0,0,2,3,2,7,2007,B1,2,2591,B12007Xanthipus corallipes,131,27.77556645
114,Arphia conspersa,2,3,0,0,0,0,5,2008,B1,5.4,2591,B12008Arphia conspersa,144,40.10401235
123,Arphia conspersa,3,4,2,0,0,0,9,2008,B1,5.111111111,2591,B12008Arphia conspersa,144,40.10401235
130,Arphia conspersa,8,5,2,0,0,0,15,2008,B1,5.4,2591,B12008Arphia conspersa,144,40.10401235
150,Arphia conspersa,11,6,0,0,0,0,17,2008,B1,5.647058824,2591,B12008Arphia conspersa,144,40.10401235
162,Arphia conspersa,6,3,0,0,0,0,9,2008,B1,5.666666667,2591,B12008Arphia conspersa,144,40.10401235
